,rootname,opt_elem,cenwave,segment,fppos,life_adj,proposid,targname,date-obs,exptime,file_path
555,lc3y40vuq,G130M,1222,FUVB,3,2,13119,WD0308-565,2013-09-18,226.016,/grp/hst/cos2/cosmo/13119/lc3y40vuq_x1d.fits.gz
556,lc3y40vwq,G130M,1291,FUVB,3,2,13119,WD0308-565,2013-09-18,244.0,/grp/hst/cos2/cosmo/13119/lc3y40vwq_x1d.fits.gz
557,lc3y40w4q,G140L,1280,FUVB,3,2,13119,WD0308-565,2013-09-18,280.032,/grp/hst/cos2/cosmo/13119/lc3y40w4q_x1d.fits.gz
558,lc3y40vyq,G130M,1327,FUVB,3,2,13119,WD0308-565,2013-09-18,312.032,/grp/hst/cos2/cosmo/13119/lc3y40vyq_x1d.fits.gz
559,lc3y40w4q,G140L,1280,FUVA,3,2,13119,WD0308-565,2013-09-18,280.032,/grp/hst/cos2/cosmo/13119/lc3y40w4q_x1d.fits.gz
560,lc3y40vyq,G130M,1327,FUVA,3,2,13119,WD0308-565,2013-09-18,312.032,/grp/hst/cos2/cosmo/13119/lc3y40vyq_x1d.fits.gz
561,lc3y40vuq,G130M,1222,FUVA,3,2,13119,WD0308-565,2013-09-18,226.016,/grp/hst/cos2/cosmo/13119/lc3y40vuq_x1d.fits.gz
562,lc3y40w0q,G160M,1577,FUVB,3,2,13119,WD0308-565,2013-09-18,290.016,/grp/hst/cos2/cosmo/13119/lc3y40w0q_x1d.fits.gz
563,lc3y41hoq,G130M,1222,FUVB,3,2,13119,WD0308-565,2013-10-13,226.016,/grp/hst/cos2/cosmo/13119/lc3y41hoq_x1d.fits.gz
564,lc3y09jmq,G160M,1577,FUVA,3,2,13119,GD71,2013-10-13,102.016,/grp/hst/cos2/cosmo/13119/lc3y09jmq_x1d.fits.gz
565,lc3y41hqq,G130M,1291,FUVA,3,2,13119,WD0308-565,2013-10-13,244.032,/grp/hst/cos2/cosmo/13119/lc3y41hqq_x1d.fits.gz
566,lc3y41hqq,G130M,1291,FUVB,3,2,13119,WD0308-565,2013-10-13,244.032,/grp/hst/cos2/cosmo/13119/lc3y41hqq_x1d.fits.gz
567,lc3y09jiq,G130M,1096,FUVB,3,2,13119,GD71,2013-10-13,600.192,/grp/hst/cos2/cosmo/13119/lc3y09jiq_x1d.fits.gz
568,lc3y41hsq,G130M,1327,FUVA,3,2,13119,WD0308-565,2013-10-13,312.032,/grp/hst/cos2/cosmo/13119/lc3y41hsq_x1d.fits.gz
569,lc3y41hoq,G130M,1222,FUVA,3,2,13119,WD0308-565,2013-10-13,226.016,/grp/hst/cos2/cosmo/13119/lc3y41hoq_x1d.fits.gz
570,lc3y09joq,G160M,1623,FUVA,3,2,13119,GD71,2013-10-13,154.016,/grp/hst/cos2/cosmo/13119/lc3y09joq_x1d.fits.gz
571,lc3y41huq,G160M,1577,FUVB,3,2,13119,WD0308-565,2013-10-13,290.016,/grp/hst/cos2/cosmo/13119/lc3y41huq_x1d.fits.gz
572,lc3y41hsq,G130M,1327,FUVB,3,2,13119,WD0308-565,2013-10-13,312.032,/grp/hst/cos2/cosmo/13119/lc3y41hsq_x1d.fits.gz
573,lc3y41i2q,G140L,1280,FUVB,3,2,13119,WD0308-565,2013-10-13,280.0,/grp/hst/cos2/cosmo/13119/lc3y41i2q_x1d.fits.gz
574,lc3y41hwq,G160M,1623,FUVB,3,2,13119,WD0308-565,2013-10-13,400.032,/grp/hst/cos2/cosmo/13119/lc3y41hwq_x1d.fits.gz
575,lc3y41i5q,G140L,1105,FUVA,3,2,13119,WD0308-565,2013-10-13,280.0,/grp/hst/cos2/cosmo/13119/lc3y41i5q_x1d.fits.gz
576,lc3y41i2q,G140L,1280,FUVA,3,2,13119,WD0308-565,2013-10-13,280.0,/grp/hst/cos2/cosmo/13119/lc3y41i2q_x1d.fits.gz
577,lce801kzq,G130M,1291,FUVA,3,2,13520,WD0308-565,2013-11-18,244.032,/grp/hst/cos2/cosmo/13520/lce801kzq_x1d.fits.gz
578,lce801l3q,G140L,1280,FUVB,3,2,13520,WD0308-565,2013-11-18,280.032,/grp/hst/cos2/cosmo/13520/lce801l3q_x1d.fits.gz
579,lce801l1q,G160M,1623,FUVB,3,2,13520,WD0308-565,2013-11-18,400.032,/grp/hst/cos2/cosmo/13520/lce801l1q_x1d.fits.gz
580,lce801l3q,G140L,1280,FUVA,3,2,13520,WD0308-565,2013-11-18,280.032,/grp/hst/cos2/cosmo/13520/lce801l3q_x1d.fits.gz
581,lce801kzq,G130M,1291,FUVB,3,2,13520,WD0308-565,2013-11-18,244.032,/grp/hst/cos2/cosmo/13520/lce801kzq_x1d.fits.gz
582,lce821g6q,G160M,1623,FUVA,3,2,13520,GD71,2013-12-24,154.016,/grp/hst/cos2/cosmo/13520/lce821g6q_x1d.fits.gz
583,lce821g0q,G130M,1096,FUVB,3,2,13520,GD71,2013-12-24,600.192,/grp/hst/cos2/cosmo/13520/lce821g0q_x1d.fits.gz
584,lce821g4q,G160M,1577,FUVA,3,2,13520,GD71,2013-12-24,102.016,/grp/hst/cos2/cosmo/13520/lce821g4q_x1d.fits.gz
585,lce802mcq,G130M,1291,FUVA,3,2,13520,WD0308-565,2013-12-25,244.0,/grp/hst/cos2/cosmo/13520/lce802mcq_x1d.fits.gz
586,lce802maq,G130M,1222,FUVA,3,2,13520,WD0308-565,2013-12-25,226.016,/grp/hst/cos2/cosmo/13520/lce802maq_x1d.fits.gz
587,lce802moq,G140L,1105,FUVA,3,2,13520,WD0308-565,2013-12-25,280.032,/grp/hst/cos2/cosmo/13520/lce802moq_x1d.fits.gz
588,lce802maq,G130M,1222,FUVB,3,2,13520,WD0308-565,2013-12-25,226.016,/grp/hst/cos2/cosmo/13520/lce802maq_x1d.fits.gz
589,lce802meq,G130M,1327,FUVB,3,2,13520,WD0308-565,2013-12-25,312.032,/grp/hst/cos2/cosmo/13520/lce802meq_x1d.fits.gz
590,lce802mkq,G160M,1623,FUVB,3,2,13520,WD0308-565,2013-12-25,400.032,/grp/hst/cos2/cosmo/13520/lce802mkq_x1d.fits.gz
591,lce802mmq,G140L,1280,FUVB,3,2,13520,WD0308-565,2013-12-25,280.0,/grp/hst/cos2/cosmo/13520/lce802mmq_x1d.fits.gz
592,lce802mmq,G140L,1280,FUVA,3,2,13520,WD0308-565,2013-12-25,280.0,/grp/hst/cos2/cosmo/13520/lce802mmq_x1d.fits.gz
593,lce802mgq,G130M,1055,FUVB,3,2,13520,WD0308-565,2013-12-25,334.016,/grp/hst/cos2/cosmo/13520/lce802mgq_x1d.fits.gz
594,lce802mgq,G130M,1055,FUVA,3,2,13520,WD0308-565,2013-12-25,334.016,/grp/hst/cos2/cosmo/13520/lce802mgq_x1d.fits.gz
595,lce802miq,G160M,1577,FUVB,3,2,13520,WD0308-565,2013-12-25,290.016,/grp/hst/cos2/cosmo/13520/lce802miq_x1d.fits.gz
596,lce802meq,G130M,1327,FUVA,3,2,13520,WD0308-565,2013-12-25,312.032,/grp/hst/cos2/cosmo/13520/lce802meq_x1d.fits.gz
597,lce802mcq,G130M,1291,FUVB,3,2,13520,WD0308-565,2013-12-25,244.0,/grp/hst/cos2/cosmo/13520/lce802mcq_x1d.fits.gz
598,lce803cvq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-01-20,280.032,/grp/hst/cos2/cosmo/13520/lce803cvq_x1d.fits.gz
599,lce803cvq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-01-20,280.032,/grp/hst/cos2/cosmo/13520/lce803cvq_x1d.fits.gz
600,lce803ctq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-01-20,400.0,/grp/hst/cos2/cosmo/13520/lce803ctq_x1d.fits.gz
601,lce803chq,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-01-20,244.0,/grp/hst/cos2/cosmo/13520/lce803chq_x1d.fits.gz
602,lce803chq,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-01-20,244.0,/grp/hst/cos2/cosmo/13520/lce803chq_x1d.fits.gz
603,lce823m5q,G130M,1096,FUVB,3,2,13520,GD71,2014-02-18,600.192,/grp/hst/cos2/cosmo/13520/lce823m5q_x1d.fits.gz
604,lce823mbq,G160M,1623,FUVA,3,2,13520,GD71,2014-02-18,154.016,/grp/hst/cos2/cosmo/13520/lce823mbq_x1d.fits.gz
605,lce823m9q,G160M,1577,FUVA,3,2,13520,GD71,2014-02-18,102.016,/grp/hst/cos2/cosmo/13520/lce823m9q_x1d.fits.gz
606,lce804hgq,G160M,1577,FUVB,3,2,13520,WD0308-565,2014-02-22,290.016,/grp/hst/cos2/cosmo/13520/lce804hgq_x1d.fits.gz
607,lce804heq,G130M,1055,FUVA,3,2,13520,WD0308-565,2014-02-22,334.016,/grp/hst/cos2/cosmo/13520/lce804heq_x1d.fits.gz
608,lce804hlq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-02-22,280.032,/grp/hst/cos2/cosmo/13520/lce804hlq_x1d.fits.gz
609,lce804hnq,G140L,1105,FUVA,3,2,13520,WD0308-565,2014-02-22,280.032,/grp/hst/cos2/cosmo/13520/lce804hnq_x1d.fits.gz
610,lce804hcq,G130M,1327,FUVB,3,2,13520,WD0308-565,2014-02-22,312.032,/grp/hst/cos2/cosmo/13520/lce804hcq_x1d.fits.gz
611,lce804heq,G130M,1055,FUVB,3,2,13520,WD0308-565,2014-02-22,334.016,/grp/hst/cos2/cosmo/13520/lce804heq_x1d.fits.gz
612,lce804hiq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-02-22,400.032,/grp/hst/cos2/cosmo/13520/lce804hiq_x1d.fits.gz
613,lce804hlq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-02-22,280.032,/grp/hst/cos2/cosmo/13520/lce804hlq_x1d.fits.gz
614,lce804hcq,G130M,1327,FUVA,3,2,13520,WD0308-565,2014-02-22,312.032,/grp/hst/cos2/cosmo/13520/lce804hcq_x1d.fits.gz
615,lce804h8q,G130M,1222,FUVB,3,2,13520,WD0308-565,2014-02-22,226.016,/grp/hst/cos2/cosmo/13520/lce804h8q_x1d.fits.gz
616,lce804h8q,G130M,1222,FUVA,3,2,13520,WD0308-565,2014-02-22,226.016,/grp/hst/cos2/cosmo/13520/lce804h8q_x1d.fits.gz
617,lce804haq,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-02-22,244.032,/grp/hst/cos2/cosmo/13520/lce804haq_x1d.fits.gz
618,lce804haq,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-02-22,244.032,/grp/hst/cos2/cosmo/13520/lce804haq_x1d.fits.gz
619,lce805azq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-03-17,280.032,/grp/hst/cos2/cosmo/13520/lce805azq_x1d.fits.gz
620,lce805azq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-03-17,280.032,/grp/hst/cos2/cosmo/13520/lce805azq_x1d.fits.gz
621,lce805auq,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-03-17,244.032,/grp/hst/cos2/cosmo/13520/lce805auq_x1d.fits.gz
622,lce805axq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-03-17,400.032,/grp/hst/cos2/cosmo/13520/lce805axq_x1d.fits.gz
623,lce805auq,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-03-17,244.032,/grp/hst/cos2/cosmo/13520/lce805auq_x1d.fits.gz
624,lce825c5q,G160M,1577,FUVA,3,2,13520,GD71,2014-04-21,102.016,/grp/hst/cos2/cosmo/13520/lce825c5q_x1d.fits.gz
625,lce825c1q,G130M,1096,FUVB,3,2,13520,GD71,2014-04-21,600.192,/grp/hst/cos2/cosmo/13520/lce825c1q_x1d.fits.gz
626,lce825c7q,G160M,1623,FUVA,3,2,13520,GD71,2014-04-21,154.016,/grp/hst/cos2/cosmo/13520/lce825c7q_x1d.fits.gz
627,lce806g8q,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-04-22,244.032,/grp/hst/cos2/cosmo/13520/lce806g8q_x1d.fits.gz
628,lce806gaq,G130M,1327,FUVB,3,2,13520,WD0308-565,2014-04-22,312.0,/grp/hst/cos2/cosmo/13520/lce806gaq_x1d.fits.gz
629,lce806gaq,G130M,1327,FUVA,3,2,13520,WD0308-565,2014-04-22,312.0,/grp/hst/cos2/cosmo/13520/lce806gaq_x1d.fits.gz
630,lce806gnq,G160M,1577,FUVB,3,2,13520,WD0308-565,2014-04-22,290.016,/grp/hst/cos2/cosmo/13520/lce806gnq_x1d.fits.gz
631,lce806guq,G140L,1105,FUVA,3,2,13520,WD0308-565,2014-04-22,280.032,/grp/hst/cos2/cosmo/13520/lce806guq_x1d.fits.gz
632,lce806gpq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-04-22,400.032,/grp/hst/cos2/cosmo/13520/lce806gpq_x1d.fits.gz
633,lce806grq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-04-22,280.032,/grp/hst/cos2/cosmo/13520/lce806grq_x1d.fits.gz
634,lce806g8q,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-04-22,244.032,/grp/hst/cos2/cosmo/13520/lce806g8q_x1d.fits.gz
635,lce806g6q,G130M,1222,FUVA,3,2,13520,WD0308-565,2014-04-22,226.016,/grp/hst/cos2/cosmo/13520/lce806g6q_x1d.fits.gz
636,lce806grq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-04-22,280.032,/grp/hst/cos2/cosmo/13520/lce806grq_x1d.fits.gz
637,lce806gdq,G130M,1055,FUVA,3,2,13520,WD0308-565,2014-04-22,334.016,/grp/hst/cos2/cosmo/13520/lce806gdq_x1d.fits.gz
638,lce806g6q,G130M,1222,FUVB,3,2,13520,WD0308-565,2014-04-22,226.016,/grp/hst/cos2/cosmo/13520/lce806g6q_x1d.fits.gz
639,lce806gdq,G130M,1055,FUVB,3,2,13520,WD0308-565,2014-04-22,334.016,/grp/hst/cos2/cosmo/13520/lce806gdq_x1d.fits.gz
640,lce807i6q,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-05-20,400.032,/grp/hst/cos2/cosmo/13520/lce807i6q_x1d.fits.gz
641,lce807i8q,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-05-20,280.0,/grp/hst/cos2/cosmo/13520/lce807i8q_x1d.fits.gz
642,lce807i8q,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-05-20,280.0,/grp/hst/cos2/cosmo/13520/lce807i8q_x1d.fits.gz
643,lce807i0q,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-05-20,244.032,/grp/hst/cos2/cosmo/13520/lce807i0q_x1d.fits.gz
644,lce807i0q,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-05-20,244.032,/grp/hst/cos2/cosmo/13520/lce807i0q_x1d.fits.gz
645,lce808yaq,G130M,1222,FUVB,3,2,13520,WD0308-565,2014-06-27,226.016,/grp/hst/cos2/cosmo/13520/lce808yaq_x1d.fits.gz
646,lce808ycq,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-06-27,244.0,/grp/hst/cos2/cosmo/13520/lce808ycq_x1d.fits.gz
647,lce808yiq,G160M,1577,FUVB,3,2,13520,WD0308-565,2014-06-27,290.016,/grp/hst/cos2/cosmo/13520/lce808yiq_x1d.fits.gz
648,lce808ymq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-06-27,280.032,/grp/hst/cos2/cosmo/13520/lce808ymq_x1d.fits.gz
649,lce808ygq,G130M,1055,FUVB,3,2,13520,WD0308-565,2014-06-27,334.016,/grp/hst/cos2/cosmo/13520/lce808ygq_x1d.fits.gz
650,lce808yoq,G140L,1105,FUVA,3,2,13520,WD0308-565,2014-06-27,280.032,/grp/hst/cos2/cosmo/13520/lce808yoq_x1d.fits.gz
651,lce808ygq,G130M,1055,FUVA,3,2,13520,WD0308-565,2014-06-27,334.016,/grp/hst/cos2/cosmo/13520/lce808ygq_x1d.fits.gz
652,lce808ykq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-06-27,400.0,/grp/hst/cos2/cosmo/13520/lce808ykq_x1d.fits.gz
653,lce808yaq,G130M,1222,FUVA,3,2,13520,WD0308-565,2014-06-27,226.016,/grp/hst/cos2/cosmo/13520/lce808yaq_x1d.fits.gz
654,lce808yeq,G130M,1327,FUVA,3,2,13520,WD0308-565,2014-06-27,312.0,/grp/hst/cos2/cosmo/13520/lce808yeq_x1d.fits.gz
655,lce808yeq,G130M,1327,FUVB,3,2,13520,WD0308-565,2014-06-27,312.0,/grp/hst/cos2/cosmo/13520/lce808yeq_x1d.fits.gz
656,lce808ymq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-06-27,280.032,/grp/hst/cos2/cosmo/13520/lce808ymq_x1d.fits.gz
657,lce808ycq,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-06-27,244.0,/grp/hst/cos2/cosmo/13520/lce808ycq_x1d.fits.gz
658,lce809rkq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-07-24,400.0,/grp/hst/cos2/cosmo/13520/lce809rkq_x1d.fits.gz
659,lce809riq,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-07-24,244.0,/grp/hst/cos2/cosmo/13520/lce809riq_x1d.fits.gz
660,lce809rmq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-07-24,280.032,/grp/hst/cos2/cosmo/13520/lce809rmq_x1d.fits.gz
661,lce809riq,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-07-24,244.0,/grp/hst/cos2/cosmo/13520/lce809riq_x1d.fits.gz
662,lce809rmq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-07-24,280.032,/grp/hst/cos2/cosmo/13520/lce809rmq_x1d.fits.gz
663,lce810edq,G130M,1055,FUVA,3,2,13520,WD0308-565,2014-08-18,334.016,/grp/hst/cos2/cosmo/13520/lce810edq_x1d.fits.gz
664,lce810e9q,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-08-18,244.032,/grp/hst/cos2/cosmo/13520/lce810e9q_x1d.fits.gz
665,lce810e7q,G130M,1222,FUVA,3,2,13520,WD0308-565,2014-08-18,226.016,/grp/hst/cos2/cosmo/13520/lce810e7q_x1d.fits.gz
666,lce810e7q,G130M,1222,FUVB,3,2,13520,WD0308-565,2014-08-18,226.016,/grp/hst/cos2/cosmo/13520/lce810e7q_x1d.fits.gz
667,lce899flq,G130M,1096,FUVB,3,2,13520,GD71,2014-08-18,600.16,/grp/hst/cos2/cosmo/13520/lce899flq_x1d.fits.gz
668,lce810e9q,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-08-18,244.032,/grp/hst/cos2/cosmo/13520/lce810e9q_x1d.fits.gz
669,lce810ekq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-08-18,400.032,/grp/hst/cos2/cosmo/13520/lce810ekq_x1d.fits.gz
670,lce810enq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-08-18,280.0,/grp/hst/cos2/cosmo/13520/lce810enq_x1d.fits.gz
671,lce810eiq,G160M,1577,FUVB,3,2,13520,WD0308-565,2014-08-18,290.016,/grp/hst/cos2/cosmo/13520/lce810eiq_x1d.fits.gz
672,lce899fjq,G160M,1623,FUVA,3,2,13520,GD71,2014-08-18,154.016,/grp/hst/cos2/cosmo/13520/lce899fjq_x1d.fits.gz
673,lce899fhq,G160M,1577,FUVA,3,2,13520,GD71,2014-08-18,102.016,/grp/hst/cos2/cosmo/13520/lce899fhq_x1d.fits.gz
674,lce810ebq,G130M,1327,FUVA,3,2,13520,WD0308-565,2014-08-18,312.0,/grp/hst/cos2/cosmo/13520/lce810ebq_x1d.fits.gz
675,lce810ebq,G130M,1327,FUVB,3,2,13520,WD0308-565,2014-08-18,312.0,/grp/hst/cos2/cosmo/13520/lce810ebq_x1d.fits.gz
676,lce810edq,G130M,1055,FUVB,3,2,13520,WD0308-565,2014-08-18,334.016,/grp/hst/cos2/cosmo/13520/lce810edq_x1d.fits.gz
677,lce810enq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-08-18,280.0,/grp/hst/cos2/cosmo/13520/lce810enq_x1d.fits.gz
678,lce810esq,G140L,1105,FUVA,3,2,13520,WD0308-565,2014-08-18,280.032,/grp/hst/cos2/cosmo/13520/lce810esq_x1d.fits.gz
679,lce831l1s,G160M,1623,FUVA,3,2,13520,GD71,2014-09-24,154.016,/grp/hst/cos2/cosmo/13520/lce831l1s_x1d.fits.gz
680,lce831l3s,G160M,1577,FUVA,3,2,13520,GD71,2014-09-24,102.016,/grp/hst/cos2/cosmo/13520/lce831l3s_x1d.fits.gz
681,lce831lcs,G130M,1096,FUVB,3,2,13520,GD71,2014-09-24,600.192,/grp/hst/cos2/cosmo/13520/lce831lcs_x1d.fits.gz
682,lce812xhq,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-09-26,244.032,/grp/hst/cos2/cosmo/13520/lce812xhq_x1d.fits.gz
683,lce812xfq,G130M,1222,FUVB,3,2,13520,WD0308-565,2014-09-26,226.016,/grp/hst/cos2/cosmo/13520/lce812xfq_x1d.fits.gz
684,lce812xhq,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-09-26,244.032,/grp/hst/cos2/cosmo/13520/lce812xhq_x1d.fits.gz
685,lce812xfq,G130M,1222,FUVA,3,2,13520,WD0308-565,2014-09-26,226.016,/grp/hst/cos2/cosmo/13520/lce812xfq_x1d.fits.gz
686,lce812xlq,G130M,1055,FUVB,3,2,13520,WD0308-565,2014-09-26,334.016,/grp/hst/cos2/cosmo/13520/lce812xlq_x1d.fits.gz
687,lce812xwq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-09-26,280.032,/grp/hst/cos2/cosmo/13520/lce812xwq_x1d.fits.gz
688,lce812xjq,G130M,1327,FUVB,3,2,13520,WD0308-565,2014-09-26,312.032,/grp/hst/cos2/cosmo/13520/lce812xjq_x1d.fits.gz
689,lce812xuq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-09-26,400.0,/grp/hst/cos2/cosmo/13520/lce812xuq_x1d.fits.gz
690,lce812xlq,G130M,1055,FUVA,3,2,13520,WD0308-565,2014-09-26,334.016,/grp/hst/cos2/cosmo/13520/lce812xlq_x1d.fits.gz
691,lce812xsq,G160M,1577,FUVB,3,2,13520,WD0308-565,2014-09-26,290.016,/grp/hst/cos2/cosmo/13520/lce812xsq_x1d.fits.gz
692,lce812xjq,G130M,1327,FUVA,3,2,13520,WD0308-565,2014-09-26,312.032,/grp/hst/cos2/cosmo/13520/lce812xjq_x1d.fits.gz
693,lce812xwq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-09-26,280.032,/grp/hst/cos2/cosmo/13520/lce812xwq_x1d.fits.gz
694,lce812xyq,G140L,1105,FUVA,3,2,13520,WD0308-565,2014-09-26,280.0,/grp/hst/cos2/cosmo/13520/lce812xyq_x1d.fits.gz
695,lce811dcq,G140L,1280,FUVA,3,2,13520,WD0308-565,2014-10-22,280.0,/grp/hst/cos2/cosmo/13520/lce811dcq_x1d.fits.gz
696,lce811dcq,G140L,1280,FUVB,3,2,13520,WD0308-565,2014-10-22,280.0,/grp/hst/cos2/cosmo/13520/lce811dcq_x1d.fits.gz
697,lce811daq,G160M,1623,FUVB,3,2,13520,WD0308-565,2014-10-22,400.032,/grp/hst/cos2/cosmo/13520/lce811daq_x1d.fits.gz
698,lce811d8q,G130M,1291,FUVA,3,2,13520,WD0308-565,2014-10-22,244.032,/grp/hst/cos2/cosmo/13520/lce811d8q_x1d.fits.gz
699,lce811d8q,G130M,1291,FUVB,3,2,13520,WD0308-565,2014-10-22,244.032,/grp/hst/cos2/cosmo/13520/lce811d8q_x1d.fits.gz
700,lcqz21ibq,G130M,1096,FUVB,3,2,13967,GD71,2014-11-25,600.16,/grp/hst/cos2/cosmo/13967/lcqz21ibq_x1d.fits.gz
701,lcqz21i7q,G160M,1577,FUVA,3,2,13967,GD71,2014-11-25,102.016,/grp/hst/cos2/cosmo/13967/lcqz21i7q_x1d.fits.gz
702,lcqz21i9q,G160M,1623,FUVA,3,2,13967,GD71,2014-11-25,154.016,/grp/hst/cos2/cosmo/13967/lcqz21i9q_x1d.fits.gz
703,lcqz01pmq,G130M,1327,FUVB,3,2,13967,WD0308-565,2014-11-27,312.0,/grp/hst/cos2/cosmo/13967/lcqz01pmq_x1d.fits.gz
704,lcqz01pxq,G160M,1577,FUVB,3,2,13967,WD0308-565,2014-11-27,290.016,/grp/hst/cos2/cosmo/13967/lcqz01pxq_x1d.fits.gz
705,lcqz01pjq,G130M,1291,FUVA,3,2,13967,WD0308-565,2014-11-27,244.032,/grp/hst/cos2/cosmo/13967/lcqz01pjq_x1d.fits.gz
706,lcqz01pjq,G130M,1291,FUVB,3,2,13967,WD0308-565,2014-11-27,244.032,/grp/hst/cos2/cosmo/13967/lcqz01pjq_x1d.fits.gz
707,lcqz01q3q,G140L,1280,FUVA,3,2,13967,WD0308-565,2014-11-27,280.0,/grp/hst/cos2/cosmo/13967/lcqz01q3q_x1d.fits.gz
708,lcqz01q3q,G140L,1280,FUVB,3,2,13967,WD0308-565,2014-11-27,280.0,/grp/hst/cos2/cosmo/13967/lcqz01q3q_x1d.fits.gz
709,lcqz01pvq,G130M,1055,FUVA,3,2,13967,WD0308-565,2014-11-27,334.016,/grp/hst/cos2/cosmo/13967/lcqz01pvq_x1d.fits.gz
710,lcqz01pvq,G130M,1055,FUVB,3,2,13967,WD0308-565,2014-11-27,334.016,/grp/hst/cos2/cosmo/13967/lcqz01pvq_x1d.fits.gz
711,lcqz01phq,G130M,1222,FUVA,3,2,13967,WD0308-565,2014-11-27,226.016,/grp/hst/cos2/cosmo/13967/lcqz01phq_x1d.fits.gz
712,lcqz01phq,G130M,1222,FUVB,3,2,13967,WD0308-565,2014-11-27,226.016,/grp/hst/cos2/cosmo/13967/lcqz01phq_x1d.fits.gz
713,lcqz01q5q,G140L,1105,FUVA,3,2,13967,WD0308-565,2014-11-27,280.032,/grp/hst/cos2/cosmo/13967/lcqz01q5q_x1d.fits.gz
714,lcqz01pmq,G130M,1327,FUVA,3,2,13967,WD0308-565,2014-11-27,312.0,/grp/hst/cos2/cosmo/13967/lcqz01pmq_x1d.fits.gz
715,lcqz01pzq,G160M,1623,FUVB,3,2,13967,WD0308-565,2014-11-27,400.032,/grp/hst/cos2/cosmo/13967/lcqz01pzq_x1d.fits.gz
716,lcqz02r7q,G160M,1623,FUVB,3,2,13967,WD0308-565,2014-12-31,400.0,/grp/hst/cos2/cosmo/13967/lcqz02r7q_x1d.fits.gz
717,lcqz02r9q,G140L,1280,FUVB,3,2,13967,WD0308-565,2014-12-31,280.032,/grp/hst/cos2/cosmo/13967/lcqz02r9q_x1d.fits.gz
718,lcqz02r9q,G140L,1280,FUVA,3,2,13967,WD0308-565,2014-12-31,280.032,/grp/hst/cos2/cosmo/13967/lcqz02r9q_x1d.fits.gz
719,lcqz02r5q,G130M,1291,FUVB,3,2,13967,WD0308-565,2014-12-31,244.032,/grp/hst/cos2/cosmo/13967/lcqz02r5q_x1d.fits.gz
720,lcqz02r5q,G130M,1291,FUVA,3,2,13967,WD0308-565,2014-12-31,244.032,/grp/hst/cos2/cosmo/13967/lcqz02r5q_x1d.fits.gz
721,lcqz03ouq,G140L,1105,FUVA,3,2,13967,WD0308-565,2015-02-04,280.0,/grp/hst/cos2/cosmo/13967/lcqz03ouq_x1d.fits.gz
722,lcqz23p2q,G160M,1577,FUVA,3,2,13967,GD71,2015-02-04,102.016,/grp/hst/cos2/cosmo/13967/lcqz23p2q_x1d.fits.gz
723,lcqz03ogq,G130M,1222,FUVA,3,2,13967,WD0308-565,2015-02-04,226.016,/grp/hst/cos2/cosmo/13967/lcqz03ogq_x1d.fits.gz
